RoundID,MatchID,Team Initials,Coach Name,Line-up,Shirt Number,Player Name,Position,Event
308,378,ALG,SAADANE Rabah (ALG),S,13,Rachid HARKOUK,Unknown,None
308,378,ESP,MUNOZ Miguel (ESP),S,17,FRANCISCO,Unknown,None
308,378,ALG,SAADANE Rabah (ALG),S,14,Djamel ZIDANE,Unknown,O58'
308,378,ESP,MUNOZ Miguel (ESP),S,18,Ramon Maria CALDERE,Unknown,G15' G68'
308,378,ALG,SAADANE Rabah (ALG),S,16,Faouzi MANSOURI,Unknown,None
308,378,ESP,MUNOZ Miguel (ESP),S,19,JULIO SALINAS,Unknown,None
308,378,ALG,SAADANE Rabah (ALG),S,20,Fadil MEGHARIA,Unknown,None
308,378,ESP,MUNOZ Miguel (ESP),S,21,MICHEL,Unknown,O63'
308,378,ALG,SAADANE Rabah (ALG),N,3,Fathi CHEBEL,Unknown,None
308,378,ESP,MUNOZ Miguel (ESP),N,4,Antonio MACEDA,Unknown,None
308,378,ALG,SAADANE Rabah (ALG),N,5,Abdellah MEDJADI,Unknown,None
308,378,ESP,MUNOZ Miguel (ESP),N,6,Rafael GORDILLO,Unknown,None
308,378,ALG,SAADANE Rabah (ALG),N,7,Salah ASSAD,Unknown,None
308,378,ESP,MUNOZ Miguel (ESP),N,7,Juan Antonio SENOR,Unknown,I63'
308,378,ALG,SAADANE Rabah (ALG),N,9,Djamel MENAD,Unknown,I58'
308,378,ESP,MUNOZ Miguel (ESP),N,10,Francisco CARRASCO,Unknown,None
308,378,ALG,SAADANE Rabah (ALG),N,12,Tedj BENSAOULA,Unknown,None
308,378,ESP,MUNOZ Miguel (ESP),N,11,JULIO ALBERTO,Unknown,None
308,378,ALG,SAADANE Rabah (ALG),N,15,Abdelhamid SADMI,Unknown,None
308,378,ESP,MUNOZ Miguel (ESP),N,12,QUIQUE SETIEN,Unknown,None
308,378,ALG,SAADANE Rabah (ALG),N,17,Fawzi BENKHALIDI,Unknown,None
308,378,ESP,MUNOZ Miguel (ESP),N,13,Francisco URRUTICOECHEA,Unknown,None
308,378,ALG,SAADANE Rabah (ALG),N,18,Alim BEN MABROUK,Unknown,None
308,378,ESP,MUNOZ Miguel (ESP),N,15,CHENDO,Unknown,None
308,378,ALG,SAADANE Rabah (ALG),N,19,Mohamed CHAIB,Unknown,None
308,378,ESP,MUNOZ Miguel (ESP),N,16,Hipolito RINCON,Unknown,None
308,378,ALG,SAADANE Rabah (ALG),N,21,Larbi EL HADI,Unknown,I20'
308,378,ESP,MUNOZ Miguel (ESP),N,20,ELOY,Unknown,IH46' G70'
308,378,ALG,SAADANE Rabah (ALG),N,22,Mourad AMARA,Unknown,None
308,378,ESP,MUNOZ Miguel (ESP),N,22,Juan Carlos ABLANEDO,Unknown,None
308,712,SCO,FERGUSON Alex (SCO),S,1,Jim LEIGHTON,GK,None
308,712,URU,BORRAS Omar (URU),S,12,Fernando ALVEZ,GK,Y87'
308,712,SCO,FERGUSON Alex (SCO),S,2,Richard GOUGH,Unknown,None
308,712,URU,BORRAS Omar (URU),S,2,Nelson GUTIERREZ,Unknown,None
308,712,SCO,FERGUSON Alex (SCO),S,6,Willie MILLER,C,None
308,712,URU,BORRAS Omar (URU),S,3,Eduardo ACEVEDO,Unknown,None
308,712,SCO,FERGUSON Alex (SCO),S,7,Gordon STRACHAN,Unknown,None
308,712,URU,BORRAS Omar (URU),S,4,Victor DIOGO,Unknown,Y72'
308,712,SCO,FERGUSON Alex (SCO),S,8,Roy AITKEN,Unknown,None
308,712,URU,BORRAS Omar (URU),S,6,Jose BATISTA,Unknown,R1'
308,712,SCO,FERGUSON Alex (SCO),S,11,Paul McSTAY,Unknown,None
308,712,URU,BORRAS Omar (URU),S,8,Jorge BARRIOS,C,None
308,712,SCO,FERGUSON Alex (SCO),S,13,Stephen NICOL,Unknown,Y62' O70'
308,712,URU,BORRAS Omar (URU),S,10,Enzo FRANCESCOLI,Unknown,O84'
308,712,SCO,FERGUSON Alex (SCO),S,14,David NAREY,Unknown,Y48'
308,712,URU,BORRAS Omar (URU),S,11,Sergio SANTIN,Unknown,None
308,712,SCO,FERGUSON Alex (SCO),S,15,Arthur ALBISTON,Unknown,None
308,712,URU,BORRAS Omar (URU),S,14,Alfonso PEREIRA,Unknown,None
308,712,SCO,FERGUSON Alex (SCO),S,18,Graeme SHARP,Unknown,None
308,712,URU,BORRAS Omar (URU),S,19,Venancio RAMOS,Unknown,O70'
308,712,SCO,FERGUSON Alex (SCO),S,20,Paul STURROCK,Unknown,O70'
308,712,URU,BORRAS Omar (URU),S,21,Wilmar CABRERA,Unknown,Y32'
308,712,SCO,FERGUSON Alex (SCO),N,3,Maurice MALPAS,Unknown,None
308,712,URU,BORRAS Omar (URU),N,1,Rodolf RODRIGUEZ,Unknown,None
308,712,SCO,FERGUSON Alex (SCO),N,4,Graeme SOUNESS,Unknown,None
308,712,URU,BORRAS Omar (URU),N,5,Miguel BOSSIO,Unknown,None
308,712,SCO,FERGUSON Alex (SCO),N,5,Alex McLEISH,Unknown,None
308,712,URU,BORRAS Omar (URU),N,7,Antonio ALZAMENDI,Unknown,I84'
308,712,SCO,FERGUSON Alex (SCO),N,9,Eamonn BANNON,Unknown,None
308,712,URU,BORRAS Omar (URU),N,9,Jorge DA SILVA,Unknown,None
308,712,SCO,FERGUSON Alex (SCO),N,10,Jim BETT,Unknown,None
308,712,URU,BORRAS Omar (URU),N,13,Cesar VEGA,Unknown,None
308,712,SCO,FERGUSON Alex (SCO),N,12,Andy GORAM,Unknown,None
308,712,URU,BORRAS Omar (URU),N,15,Eliseo RIVERO,Unknown,None
308,712,SCO,FERGUSON Alex (SCO),N,16,Frank McAVENNIE,Unknown,None
308,712,URU,BORRAS Omar (URU),N,16,Mario SARALEGUI,Unknown,I70'
308,712,SCO,FERGUSON Alex (SCO),N,17,Steve ARCHIBALD,Unknown,None
308,712,URU,BORRAS Omar (URU),N,17,Jose ZALAZAR,Unknown,None
308,712,SCO,FERGUSON Alex (SCO),N,19,Charlie NICHOLAS,Unknown,I70'
308,712,URU,BORRAS Omar (URU),N,18,Ruben PAZ,Unknown,None
308,712,SCO,FERGUSON Alex (SCO),N,21,David COOPER,Unknown,I70'
308,712,URU,BORRAS Omar (URU),N,20,Carlos AGUILERA,Unknown,None
308,712,SCO,FERGUSON Alex (SCO),N,22,Alan ROUGH,Unknown,None
308,712,URU,BORRAS Omar (URU),N,22,Celso OTERO,Unknown,None
308,512,DEN,PIONTEK Sepp (GER),S,22,Lars HOGH,GK,None
308,512,FRG,BECKENBAUER Franz (GER),S,1,Harald SCHUMACHER,GKC,None
308,512,DEN,PIONTEK Sepp (GER),S,2,John SIVEBAEK,Unknown,None
308,512,FRG,BECKENBAUER Franz (GER),S,3,Andreas BREHME,Unknown,None
308,512,DEN,PIONTEK Sepp (GER),S,3,Soren BUSK,Unknown,None
308,512,FRG,BECKENBAUER Franz (GER),S,4,Karl Heinz FOERSTER,Unknown,O71'
308,512,DEN,PIONTEK Sepp (GER),S,4,Morten OLSEN,C,None
308,512,FRG,BECKENBAUER Franz (GER),S,5,Matthias HERGET,Unknown,None
308,512,DEN,PIONTEK Sepp (GER),S,6,Soren LERBY,Unknown,None
308,512,FRG,BECKENBAUER Franz (GER),S,6,Norbert EDER,Unknown,Y48'
308,512,DEN,PIONTEK Sepp (GER),S,7,Jan MOLBY,Unknown,None
308,512,FRG,BECKENBAUER Franz (GER),S,8,Lothar MATTHAEUS,Unknown,None
308,512,DEN,PIONTEK Sepp (GER),S,8,Jesper OLSEN,Unknown,P43' O71'
308,512,FRG,BECKENBAUER Franz (GER),S,9,Rudi VOELLER,Unknown,None
308,512,DEN,PIONTEK Sepp (GER),S,10,Preben ELKJAER LARSEN,Unknown,OH46'
308,512,FRG,BECKENBAUER Franz (GER),S,14,Thomas BERTHOLD,Unknown,None
308,512,DEN,PIONTEK Sepp (GER),S,11,Michael LAUDRUP,Unknown,None
308,512,FRG,BECKENBAUER Franz (GER),S,17,Ditmar JAKOBS,Unknown,Y51'
308,512,DEN,PIONTEK Sepp (GER),S,15,Frank ARNESEN,Unknown,Y36' R88'
308,512,FRG,BECKENBAUER Franz (GER),S,19,Klaus ALLOFS,Unknown,None
308,512,DEN,PIONTEK Sepp (GER),S,21,Henrik ANDERSEN,Unknown,None
308,512,FRG,BECKENBAUER Franz (GER),S,21,Wolfgang ROLFF,Unknown,OH46'
308,512,DEN,PIONTEK Sepp (GER),N,1,Trols RASMUSSEN,Unknown,None
308,512,FRG,BECKENBAUER Franz (GER),N,2,Hans Peter BRIEGEL,Unknown,None
308,512,DEN,PIONTEK Sepp (GER),N,5,Ivan NIELSEN,Unknown,None
308,512,FRG,BECKENBAUER Franz (GER),N,7,Pierre LITTBARSKI,Unknown,IH46'
308,512,DEN,PIONTEK Sepp (GER),N,9,Klaus BERGGREEN,Unknown,None
308,512,FRG,BECKENBAUER Franz (GER),N,10,Felix MAGATH,Unknown,None
308,512,DEN,PIONTEK Sepp (GER),N,12,Jens BERTELSEN,Unknown,None
308,512,FRG,BECKENBAUER Franz (GER),N,11,Karl-Heinz RUMMENIGGE,Unknown,I71'
308,512,DEN,PIONTEK Sepp (GER),N,13,Per FRIMANN,Unknown,None
308,512,FRG,BECKENBAUER Franz (GER),N,12,Ulrich STEIN,Unknown,None
308,512,DEN,PIONTEK Sepp (GER),N,14,Allan SIMONSEN,Unknown,I71'
308,512,FRG,BECKENBAUER Franz (GER),N,13,Karl ALLGOEWER,Unknown,None
308,512,DEN,PIONTEK Sepp (GER),N,16,Ole QVIST,Unknown,None
308,512,FRG,BECKENBAUER Franz (GER),N,15,Klaus AUGENTHALER,Unknown,None
308,512,DEN,PIONTEK Sepp (GER),N,17,Kent NIELSEN,Unknown,None
308,512,FRG,BECKENBAUER Franz (GER),N,16,Olaf THON,Unknown,None
308,512,DEN,PIONTEK Sepp (GER),N,18,Flemming CHRISTENSEN,Unknown,None
308,512,FRG,BECKENBAUER Franz (GER),N,18,Uwe RAHN,Unknown,None
308,512,DEN,PIONTEK Sepp (GER),N,19,John ERIKSEN,Unknown,IH46' G62'
308,512,FRG,BECKENBAUER Franz (GER),N,20,Dieter HOENESS,Unknown,None
308,512,DEN,PIONTEK Sepp (GER),N,20,Jan BARTRAM,Unknown,None
308,512,FRG,BECKENBAUER Franz (GER),N,22,Eike IMMEL,Unknown,None
309,432,URS,LOBANOVSKYI Valeriy (UKR),S,1,Rinat DASAEV,GK,None
309,432,BEL,THYS Guy (BEL),S,1,Jean Marie PFAFF,GK,None
309,432,URS,LOBANOVSKYI Valeriy (UKR),S,2,Vladimir BESSONOV,Unknown,None
309,432,BEL,THYS Guy (BEL),S,2,Eric GERETS,Unknown,O112'
309,432,URS,LOBANOVSKYI Valeriy (UKR),S,5,Anatoli DEMYANENKO,C,None
309,432,BEL,THYS Guy (BEL),S,5,Michel RENQUIN,Unknown,Y65'
309,432,URS,LOBANOVSKYI Valeriy (UKR),S,7,Ivan YAREMCHUK,Unknown,None
309,432,BEL,THYS Guy (BEL),S,6,Frank VERCAUTEREN,Unknown,None
309,432,URS,LOBANOVSKYI Valeriy (UKR),S,8,Pavel YAKOVENKO,Unknown,O79'
309,432,BEL,THYS Guy (BEL),S,8,Enzo SCIFO,Unknown,G56'
309,432,URS,LOBANOVSKYI Valeriy (UKR),S,9,Aleksandr ZAVAROV,Unknown,O72'
309,432,BEL,THYS Guy (BEL),S,11,Jan CEULEMANS,C,G77'
309,432,URS,LOBANOVSKYI Valeriy (UKR),S,10,Oleg KUZNETSOV,Unknown,None
309,432,BEL,THYS Guy (BEL),S,13,Georges GRUN,Unknown,O99'
309,432,URS,LOBANOVSKYI Valeriy (UKR),S,12,Andrei BAL,Unknown,None
309,432,BEL,THYS Guy (BEL),S,16,Nico CLAESEN,Unknown,G110'
309,432,URS,LOBANOVSKYI Valeriy (UKR),S,19,Igor BELANOV,Unknown,G27' G70' P111'
309,432,BEL,THYS Guy (BEL),S,18,Daniel VEYT,Unknown,None
309,432,URS,LOBANOVSKYI Valeriy (UKR),S,20,Serguei ALEINIKOV,Unknown,None
309,432,BEL,THYS Guy (BEL),S,21,Stephane DEMOL,Unknown,G102'
309,432,URS,LOBANOVSKYI Valeriy (UKR),S,21,Vasili RATS,Unknown,None
309,432,BEL,THYS Guy (BEL),S,22,Patrick VERVOORT,Unknown,None
309,432,URS,LOBANOVSKYI Valeriy (UKR),N,3,Aleksandre CHIVADZE,Unknown,None
309,432,BEL,THYS Guy (BEL),N,3,Franky VAN DER ELST,Unknown,None
309,432,URS,LOBANOVSKYI Valeriy (UKR),N,4,Gennadi MOROZOV,Unknown,None
309,432,BEL,THYS Guy (BEL),N,4,Michel DE WOLF,Unknown,None
309,432,URS,LOBANOVSKYI Valeriy (UKR),N,6,Aleksandr BUBNOV,Unknown,None
309,432,BEL,THYS Guy (BEL),N,7,Rene VANDEREYCKEN,Unknown,None
309,432,URS,LOBANOVSKYI Valeriy (UKR),N,11,Oleg BLOKHIN,Unknown,None
309,432,BEL,THYS Guy (BEL),N,9,Erwin VANDENBERGH,Unknown,None
309,432,URS,LOBANOVSKYI Valeriy (UKR),N,13,Gennadi LITOVCHENKO,Unknown,None
309,432,BEL,THYS Guy (BEL),N,10,Philippe DESMET,Unknown,None
309,432,URS,LOBANOVSKYI Valeriy (UKR),N,14,Sergei RODIONOV,Unknown,I72'
309,432,BEL,THYS Guy (BEL),N,12,Jacques MUNARON,Unknown,None
309,432,URS,LOBANOVSKYI Valeriy (UKR),N,15,Nikolai LARIONOV,Unknown,None
309,432,BEL,THYS Guy (BEL),N,14,Leo CLIJSTERS,Unknown,I99'
309,432,URS,LOBANOVSKYI Valeriy (UKR),N,16,Viktor CHANOV,Unknown,None
309,432,BEL,THYS Guy (BEL),N,15,Leo VAN DER ELST,Unknown,I112'
309,432,URS,LOBANOVSKYI Valeriy (UKR),N,17,Vadim YEVTUSHENKO,Unknown,I79'
309,432,BEL,THYS Guy (BEL),N,17,Raymond MOMMENS,Unknown,None
309,432,URS,LOBANOVSKYI Valeriy (UKR),N,18,Oleg PROTASOV,Unknown,None
309,432,BEL,THYS Guy (BEL),N,19,Hugo BROOS,Unknown,None
309,432,URS,LOBANOVSKYI Valeriy (UKR),N,22,Sergei KRAKOVSKY,Unknown,None
309,432,BEL,THYS Guy (BEL),N,20,Gilbert BODART,Unknown,None
309,463,MEX,MILUTINOVIC Bora (YUG),S,1,Pablo LARIOS,GK,None
309,463,BUL,VUTSOV Ivan (BUL),S,1,Borislav MIHAYLOV,GK,None
309,463,MEX,MILUTINOVIC Bora (YUG),S,3,Fernando QUIRARTE,Unknown,None
309,463,BUL,VUTSOV Ivan (BUL),S,3,Nikolai ARABOV,Unknown,Y58'
309,463,MEX,MILUTINOVIC Bora (YUG),S,7,Miguel ESPANA,Unknown,None
309,463,BUL,VUTSOV Ivan (BUL),S,4,Petar PETROV,Unknown,None
309,463,MEX,MILUTINOVIC Bora (YUG),S,9,Hugo S�NCHEZ,Unknown,None
309,463,BUL,VUTSOV Ivan (BUL),S,5,Georgi DIMITROV,C,None
309,463,MEX,MILUTINOVIC Bora (YUG),S,10,Tomas BOY,C,O79'
309,463,BUL,VUTSOV Ivan (BUL),S,8,Ayan SADKOV,Unknown,None
309,463,MEX,MILUTINOVIC Bora (YUG),S,13,Javier AGUIRRE,Unknown,None
309,463,BUL,VUTSOV Ivan (BUL),S,10,Zhivko GOSPODINOV,Unknown,None
309,463,MEX,MILUTINOVIC Bora (YUG),S,14,Felix CRUZ,Unknown,None
309,463,BUL,VUTSOV Ivan (BUL),S,11,Plamen GETOV,Unknown,O59'
309,463,MEX,MILUTINOVIC Bora (YUG),S,16,Carlos MUNOZ,Unknown,None
309,463,BUL,VUTSOV Ivan (BUL),S,12,Radoslav ZDRAVKOV,Unknown,None
309,463,MEX,MILUTINOVIC Bora (YUG),S,17,Raul SERVIN,Unknown,G61'
309,463,BUL,VUTSOV Ivan (BUL),S,15,Georgi YORDANOV,Unknown,None
309,463,MEX,MILUTINOVIC Bora (YUG),S,18,Rafael AMADOR,Unknown,None
309,463,BUL,VUTSOV Ivan (BUL),S,19,Atanas PASHEV,Unknown,O70'
309,463,MEX,MILUTINOVIC Bora (YUG),S,22,Manuel NEGRETE,Unknown,G34'
309,463,BUL,VUTSOV Ivan (BUL),S,20,Kostadin KOSTADINOV,Unknown,None
309,463,MEX,MILUTINOVIC Bora (YUG),N,2,Mario TREJO,Unknown,None
309,463,BUL,VUTSOV Ivan (BUL),N,2,Nasko SIRAKOV,Unknown,I59'
309,463,MEX,MILUTINOVIC Bora (YUG),N,4,Armando MANZO,Unknown,None
309,463,BUL,VUTSOV Ivan (BUL),N,6,Andrei ZHELYAZKOV,Unknown,None
309,463,MEX,MILUTINOVIC Bora (YUG),N,5,Francisco CRUZ,Unknown,None
309,463,BUL,VUTSOV Ivan (BUL),N,7,Bozhidar ISKRENOV,Unknown,I70'
309,463,MEX,MILUTINOVIC Bora (YUG),N,6,Carlos DE LOS COBOS,Unknown,I79'
309,463,BUL,VUTSOV Ivan (BUL),N,9,Stoicho MLADENOV,Unknown,None
309,463,MEX,MILUTINOVIC Bora (YUG),N,8,Alejandro DOMINGUEZ,Unknown,None
309,463,BUL,VUTSOV Ivan (BUL),N,13,Aleksandar MARKOV,Unknown,None
309,463,MEX,MILUTINOVIC Bora (YUG),N,11,Carlos HERMOSILLO,Unknown,None
309,463,BUL,VUTSOV Ivan (BUL),N,14,Plamen MARKOV,Unknown,None
309,463,MEX,MILUTINOVIC Bora (YUG),N,12,Ignacio RODRIGUEZ,Unknown,None
309,463,BUL,VUTSOV Ivan (BUL),N,16,Vasil DRAGOLOV,Unknown,None
309,463,MEX,MILUTINOVIC Bora (YUG),N,15,Luis FLORES,Unknown,None
309,463,BUL,VUTSOV Ivan (BUL),N,17,Hristo KOLEV,Unknown,None
309,463,MEX,MILUTINOVIC Bora (YUG),N,19,Javier HERNANDEZ,Unknown,None
309,463,BUL,VUTSOV Ivan (BUL),N,18,Boycho VELICHKOV,Unknown,None
309,463,MEX,MILUTINOVIC Bora (YUG),N,20,Olaf HEREDIA,Unknown,None
309,463,BUL,VUTSOV Ivan (BUL),N,21,Ilia DYAKOV,Unknown,None
309,463,MEX,MILUTINOVIC Bora (YUG),N,21,Cristobal ORTEGA,Unknown,None
309,463,BUL,VUTSOV Ivan (BUL),N,22,Ilia VALOV,Unknown,None
309,398,ARG,BILARDO Carlos (ARG),S,18,Nery PUMPIDO,GK,Y83'
309,398,URU,BORRAS Omar (URU),S,12,Fernando ALVEZ,GK,None
309,398,ARG,BILARDO Carlos (ARG),S,2,Sergio BATISTA,Unknown,O85'
309,398,URU,BORRAS Omar (URU),S,2,Nelson GUTIERREZ,Unknown,None
309,398,ARG,BILARDO Carlos (ARG),S,5,Jose BROWN,Unknown,Y49'
309,398,URU,BORRAS Omar (URU),S,3,Eduardo ACEVEDO,Unknown,Y58' O61'
309,398,ARG,BILARDO Carlos (ARG),S,7,Jorge BURRUCHAGA,Unknown,None
309,398,URU,BORRAS Omar (URU),S,5,Miguel BOSSIO,Unknown,None
309,398,ARG,BILARDO Carlos (ARG),S,9,Jose CUCIUFFO,Unknown,None
309,398,URU,BORRAS Omar (URU),S,8,Jorge BARRIOS,C,None
309,398,ARG,BILARDO Carlos (ARG),S,10,Diego MARADONA,C,None
309,398,URU,BORRAS Omar (URU),S,10,Enzo FRANCESCOLI,Unknown,Y35'
309,398,ARG,BILARDO Carlos (ARG),S,11,Jorge VALDANO,Unknown,None
309,398,URU,BORRAS Omar (URU),S,11,Sergio SANTIN,Unknown,Y68'
309,398,ARG,BILARDO Carlos (ARG),S,13,Oscar GARRE,Unknown,Y30'
309,398,URU,BORRAS Omar (URU),S,14,Alfonso PEREIRA,Unknown,None
309,398,ARG,BILARDO Carlos (ARG),S,14,Ricardo GIUSTI,Unknown,None
309,398,URU,BORRAS Omar (URU),S,15,Eliseo RIVERO,Unknown,None
309,398,ARG,BILARDO Carlos (ARG),S,17,Pedro PASCULLI,Unknown,G42'
309,398,URU,BORRAS Omar (URU),S,19,Venancio RAMOS,Unknown,None
309,398,ARG,BILARDO Carlos (ARG),S,19,Oscar RUGGERI,Unknown,None
309,398,URU,BORRAS Omar (URU),S,21,Wilmar CABRERA,Unknown,OH46'
309,398,ARG,BILARDO Carlos (ARG),N,1,Sergio ALMIRON,Unknown,None
309,398,URU,BORRAS Omar (URU),N,1,Rodolf RODRIGUEZ,Unknown,None
309,398,ARG,BILARDO Carlos (ARG),N,3,Ricardo BOCHINI,Unknown,None
309,398,URU,BORRAS Omar (URU),N,4,Victor DIOGO,Unknown,None
309,398,ARG,BILARDO Carlos (ARG),N,4,Claudio BORGHI,Unknown,None
309,398,URU,BORRAS Omar (URU),N,6,Jose BATISTA,Unknown,None
309,398,ARG,BILARDO Carlos (ARG),N,6,Daniel PASSARELLA,Unknown,None
309,398,URU,BORRAS Omar (URU),N,7,Antonio ALZAMENDI,Unknown,None
309,398,ARG,BILARDO Carlos (ARG),N,8,Nestor CLAUSEN,Unknown,None
309,398,URU,BORRAS Omar (URU),N,9,Jorge DA SILVA,Unknown,IH46' Y85'
309,398,ARG,BILARDO Carlos (ARG),N,12,Hector ENRIQUE,Unknown,None
309,398,URU,BORRAS Omar (URU),N,13,Cesar VEGA,Unknown,None
309,398,ARG,BILARDO Carlos (ARG),N,15,Luis ISLAS,Unknown,None
309,398,URU,BORRAS Omar (URU),N,16,Mario SARALEGUI,Unknown,None
309,398,ARG,BILARDO Carlos (ARG),N,16,Julio OLARTICOECHEA,Unknown,I85'
309,398,URU,BORRAS Omar (URU),N,17,Jose ZALAZAR,Unknown,None
309,398,ARG,BILARDO Carlos (ARG),N,20,Carlos TAPIA,Unknown,None
309,398,URU,BORRAS Omar (URU),N,18,Ruben PAZ,Unknown,I61'
309,398,ARG,BILARDO Carlos (ARG),N,21,Marcelo TROBBIANI,Unknown,None
309,398,URU,BORRAS Omar (URU),N,20,Carlos AGUILERA,Unknown,None
309,398,ARG,BILARDO Carlos (ARG),N,22,Hector ZELADA,Unknown,None
309,398,URU,BORRAS Omar (URU),N,22,Celso OTERO,Unknown,None
309,444,BRA,SANTANA Tele (BRA),S,1,CARLOS,GK,None
309,444,POL,PIECHNICZEK Antoni (POL),S,1,Jozef MLYNARCZYK,GK,None
309,444,BRA,SANTANA Tele (BRA),S,4,EDINHO,C,G79' Y83'
309,444,POL,PIECHNICZEK Antoni (POL),S,2,Kazimierz PRZYBYS,Unknown,O59'
309,444,BRA,SANTANA Tele (BRA),S,6,JUNIOR,Unknown,None
309,444,POL,PIECHNICZEK Antoni (POL),S,4,Marek OSTROWSKI,Unknown,None
309,444,BRA,SANTANA Tele (BRA),S,7,MULLER,Unknown,O73'
309,444,POL,PIECHNICZEK Antoni (POL),S,5,Roman WOJCICKI,Unknown,None
309,444,BRA,SANTANA Tele (BRA),S,9,CARECA,Unknown,Y36' P83'
309,444,POL,PIECHNICZEK Antoni (POL),S,7,Ryszard TARASIEWICZ,Unknown,None
309,444,BRA,SANTANA Tele (BRA),S,13,JOSIMAR,Unknown,G55'
309,444,POL,PIECHNICZEK Antoni (POL),S,8,Jan URBAN,Unknown,O83'
309,444,BRA,SANTANA Tele (BRA),S,14,JULIO CESAR,Unknown,None
309,444,POL,PIECHNICZEK Antoni (POL),S,9,Jan KARAS,Unknown,None
309,444,BRA,SANTANA Tele (BRA),S,15,ALEMAO,Unknown,None
309,444,POL,PIECHNICZEK Antoni (POL),S,10,Stefan MAJEWSKI,Unknown,None
309,444,BRA,SANTANA Tele (BRA),S,17,BRANCO,Unknown,None
309,444,POL,PIECHNICZEK Antoni (POL),S,11,Wlodimierz SMOLAREK,Unknown,Y32'
309,444,BRA,SANTANA Tele (BRA),S,18,SOCRATES,Unknown,P30' O69'
309,444,POL,PIECHNICZEK Antoni (POL),S,20,Zbigniew BONIEK,C,Y30'
309,444,BRA,SANTANA Tele (BRA),S,19,ELZO,Unknown,None
309,444,POL,PIECHNICZEK Antoni (POL),S,21,Dariusz DZIEKANOWSKI,Unknown,Y13'
309,444,BRA,SANTANA Tele (BRA),N,2,EDSON,Unknown,None
309,444,POL,PIECHNICZEK Antoni (POL),N,3,Wladyslaw ZMUDA,Unknown,I83'
309,444,BRA,SANTANA Tele (BRA),N,3,OSCAR,Unknown,None
309,444,POL,PIECHNICZEK Antoni (POL),N,6,Waldemar MATYSIK,Unknown,None
309,444,BRA,SANTANA Tele (BRA),N,5,FALCAO,Unknown,None
309,444,POL,PIECHNICZEK Antoni (POL),N,12,Jacek KAZIMIERSKI,Unknown,None
309,444,BRA,SANTANA Tele (BRA),N,8,CASAGRANDE,Unknown,None
309,444,POL,PIECHNICZEK Antoni (POL),N,13,Ryszard KOMORNICKI,Unknown,None
309,444,BRA,SANTANA Tele (BRA),N,10,ZICO,Unknown,I69'
309,444,POL,PIECHNICZEK Antoni (POL),N,14,Dariusz KUBICKI,Unknown,None
309,444,BRA,SANTANA Tele (BRA),N,11,EDIVALDO,Unknown,None
309,444,POL,PIECHNICZEK Antoni (POL),N,15,Andrzej BUNCOL,Unknown,None
309,444,BRA,SANTANA Tele (BRA),N,12,PAULO VITOR,Unknown,None
309,444,POL,PIECHNICZEK Antoni (POL),N,16,Andrzej PALASZ,Unknown,None
309,444,BRA,SANTANA Tele (BRA),N,16,MAURO GALVAO,Unknown,None
309,444,POL,PIECHNICZEK Antoni (POL),N,17,Andrzej ZGUTCZYNSKI,Unknown,None
309,444,BRA,SANTANA Tele (BRA),N,20,SILAS,Unknown,I73'
309,444,POL,PIECHNICZEK Antoni (POL),N,18,Krzysztof PAWLAK,Unknown,None
309,444,BRA,SANTANA Tele (BRA),N,21,VALDO,Unknown,None
309,444,POL,PIECHNICZEK Antoni (POL),N,19,Jozef WANDZIK,Unknown,None
309,444,BRA,SANTANA Tele (BRA),N,22,LEAO,Unknown,None
309,444,POL,PIECHNICZEK Antoni (POL),N,22,Jan FURTOK,Unknown,I59'
309,568,ITA,BEARZOT Enzo (ITA),S,1,Giovanni GALLI,GK,None
309,568,FRA,MICHEL Henri (FRA),S,1,Joel BATS,GK,None
309,568,ITA,BEARZOT Enzo (ITA),S,2,Giuseppe BERGOMI,Unknown,None
309,568,FRA,MICHEL Henri (FRA),S,2,Manuel AMOROS,Unknown,None
309,568,ITA,BEARZOT Enzo (ITA),S,3,Antonio CABRINI,Unknown,None
309,568,FRA,MICHEL Henri (FRA),S,3,William AYACHE,Unknown,Y40'
309,568,ITA,BEARZOT Enzo (ITA),S,6,Gaetano SCIREA,C,None
309,568,FRA,MICHEL Henri (FRA),S,4,Patrick BATTISTON,Unknown,None
309,568,ITA,BEARZOT Enzo (ITA),S,8,Pietro VIERCHOWOD,Unknown,None
309,568,FRA,MICHEL Henri (FRA),S,6,Maxime BOSSIS,Unknown,None
309,568,ITA,BEARZOT Enzo (ITA),S,10,Salvatore BAGNI,Unknown,None
309,568,FRA,MICHEL Henri (FRA),S,9,Luis FERNANDEZ,Unknown,O73'
309,568,ITA,BEARZOT Enzo (ITA),S,11,Giuseppe BARESI,Unknown,OH46'
309,568,FRA,MICHEL Henri (FRA),S,10,Michel PLATINI,C,G15' O85'
309,568,ITA,BEARZOT Enzo (ITA),S,13,Fernando DE NAPOLI,Unknown,Y16'
309,568,FRA,MICHEL Henri (FRA),S,12,Alain GIRESSE,Unknown,None
309,568,ITA,BEARZOT Enzo (ITA),S,16,Bruno CONTI,Unknown,None
309,568,FRA,MICHEL Henri (FRA),S,14,Jean TIGANA,Unknown,None
309,568,ITA,BEARZOT Enzo (ITA),S,18,Alessandro ALTOBELLI,Unknown,None
